"hhid","id","ZONE","REGNAME","plotno","AEZ","fs","SOC","SOC2","ph","ph2","RootDepth","elevation","yld","crop_qty_harv","lab_val1","lab_val2","lab_val3","lab_val4","implmt_valu","lvstk_valu","fung","herb","insec","manure","mech","N","irrig","area","area_tot","dist_hh","crop_count","rural","lat","lon","YW","phdum","phdum2","crop_count2","logyld","yesN","noN","logN","lab","loglab","logarea","asset","logasset","logNsq","loglabsq","logassetsq","logNlab","logNasset","loglabasset","DISCODE","Pm","Pn","Pnm","Pns","relprice"
"104342013",306,2,"VOLTA REGION",1,"Tropic - warm / subhumid","Root and tuber crop",4.9701026223261,8.88656508665417,60.4770781829601,60.3600081479157,89.9340696008569,158.740005493164,123.549996306877,200,36,379,26,354,27,0,0,0,0,0,0,0,0,1.6187778711319,2.42816680669785,"1MILE",2,"Rural",7.45345067977905,0.343812257051468,8.4106628649635,"2",1,0,4.81664590254289,0,1,0,491.111235319836,6.19667065064919,0.481671464005146,11.1194996676189,2.49481569823947,0,38.398727152617,6.22410536818208,0,0,15.4595512160594,50,0.429831278871569,4,5.33333333333333,1,2.32649425287356
"104342014",307,2,"VOLTA REGION",3,"Tropic - warm / subhumid","Root and tuber crop",4.9701026223261,8.88656508665417,60.4770781829601,60.3600081479157,99.9062861771702,170.509994506836,123.549996306877,100,60,403,46,374,9,0,0,0,0,0,0,0,0,0.809388935565948,2.42816671729088,"0.6KM",1,"Rural",7.44870519638062,0.33575627207756,8.4106628649635,"2",1,1,4.81664590254289,0,1,0,1090.94646738972,6.99480091715876,-0.211475716554799,3.70650002568249,1.54894453746195,0,48.927239870685,2.39922918013321,0,0,10.8345586712669,50,0.440001294121453,4,5.33333333333333,1,2.27272058823529
"104342017",308,2,"VOLTA REGION",1,"Tropic - warm / subhumid","Root and tuber crop",6.04300830237357,11.3280014882387,58.0136536066066,57.9726414612582,82.2002607649456,181.330001831055,411.833351350964,500,59,398,50,377,46,0,0,1,0,0,0,0,0,1.21408331394196,4.85633325576782,"1KM",2,"Rural",7.46175956726074,0.367371320724487,8.4106628649635,"2",1,0,6.02061878051037,0,1,0,728.121365188504,6.59046774472582,0.193989317911826,9.47216708107217,2.34872098351013,0,43.4342650942714,5.51649025838079,0,0,15.4791698831842,50,0.28655418591438,4,5.33333333333333,1,3.48974137931034
"104342019",309,2,"VOLTA REGION",1,"Tropic - warm / subhumid","Root and tuber crop",5.71981325265702,11.0146774748613,56.6170448435662,56.4551313431378,89.3829008250563,174.119995117188,185.324994460315,150,38,394,46,412,11,0,0,1,0,0,0,0,0,0.809388935565948,4.65398618578911,"0.5KM",2,"Rural",7.44454145431519,0.380510956048965,8.4106628649635,"2",1,0,5.22211101065105,0,1,0,1099.5949671312,7.00269717928098,-0.211475716554799,2.36356524512006,1.21300149627964,0,49.0377677847098,1.47137262997666,0,0,8.49428215646108,50,0.220000647060727,4,5.33333333333333,1,4.54544117647059
"104342019",310,2,"VOLTA REGION",3,"Tropic - warm / subhumid","Root and tuber crop",5.71981325265702,11.0146774748613,56.6170448435662,56.4551313431378,89.3829008250563,174.119995117188,247.100010810578,150,55,391,44,400,11,0,0,1,0,0,0,0,0,0.607041656970978,4.65398618578911,"0.2KM",2,"Rural",7.44454145431519,0.380510956048965,8.4106628649635,"2",1,0,5.50979315674437,0,1,0,1466.12673080943,7.2903793253743,-0.499157862648119,2.36356524512006,1.21300149627964,0,53.1496307078451,1.47137262997666,0,0,8.84324103012522,50,0.220000647060727,4,5.33333333333333,1,4.54544117647059
"104342021",311,2,"VOLTA REGION",1,"Tropic - warm / subhumid","Root and tuber crop",6.01757759185861,11.4830028193045,57.2637801270911,57.2199501364987,95.6756655429793,166.429992675781,247.100010810578,300,35,390,60,367,11,0,0,0,0,0,0,0,0,1.21408331394196,1.21408331394196,"0.5KM",1,"Rural",7.47322034835815,0.367446959018707,8.4106628649635,"2",1,1,5.50979315674437,0,1,0,701.764030702043,6.55359720891749,0.193989317911826,9.06033372972121,2.3086003380499,0,42.9496363767311,5.32963552084411,0,0,15.1296367319498,50,0.28655418591438,4,5.33333333333333,1,3.48974137931034
"104342022",312,2,"VOLTA REGION",1,"Tropic - warm / subhumid","Root and tuber crop",5.7843858561116,10.9901142491587,58.3798135785719,57.9694114811331,77.7635953438637,172.679992675781,1465.0197740631,300,48,376,51,364,14,0,0,1,0,0,0,0,0,0.204775393009186,0.511938482522964,"0.2KM",1,"Rural",7.44548892974854,0.366224408149719,8.4106628649635,"2",1,1,7.28962401901407,0,1,0,4097.1719681298,8.31805225082507,-1.58584154435787,27.3470357825112,3.34452246677109,0,69.1899932474561,11.1858305307366,0,0,27.8199126326603,50,0.28655418591438,4,5.33333333333333,1,3.48974137931034
"104342026",313,2,"VOLTA REGION",1,"Tropic - warm / subhumid","Root and tuber crop",6.87111895252638,14.0975535480081,57.9588312933994,58.0070876645101,106.876307296702,172.199996948242,123.549996306877,200,40,402,49,365,10,120,0,1,0,0,0,0,0,1.6187778711319,2.02347233891487,"0.5KM",2,"Rural",7.49065780639648,0.337011873722076,8.4106628649635,"2",1,0,4.81664590254289,0,1,0,528.793984193433,6.2705989121366,0.481671464005146,64.245998079576,4.17816471220813,0,39.3204107168887,17.4570603623413,0,0,26.1995950990998,50,0.358192732392974,4,5.33333333333333,1,2.79179310344828
"105135005",318,2,"EASTERN REGION",1,"Tropic - warm / humid","Humid lowland tree crop",5.61756614943052,9.71447829137947,51.9559528075117,51.6214552211435,68.8023529735754,153.929992675781,41.1833351350964,50,13,152,17,141,30,0,0,0,0,0,0,0,0,1.21408331394196,2.15944957733154,"0.5KM",1,"Rural",6.3143630027771,-1.01883888244629,11.1068266666667,"1",0,1,3.71803368751632,0,1,0,266.044344972723,5.58366300531083,0.193989317911826,13.8924290314161,2.70085296511846,0,31.1772925568768,7.29460673918916,0,0,15.080652784116,69,0.605188112941874,5,5.33333333333333,1,1.65237878705005
"105135005",319,2,"EASTERN REGION",2,"Tropic - warm / humid","Humid lowland tree crop",5.61756614943052,9.71447829137947,51.9559528075117,51.6214552211435,68.8023529735754,153.929992675781,52.8895539605213,50,14,153,24,142,30,0,0,0,0,0,0,0,0,0.945366263389587,2.15944957733154,"0.5KM",1,"Rural",6.3143630027771,-1.01883888244629,11.1068266666667,"1",0,1,3.96820585169994,0,1,0,352.244429377072,5.86432533625224,-0.056182846271798,13.8924290314161,2.70085296511846,0,34.39031164941,7.29460673918916,0,0,15.8386804728362,69,0.605188112941874,5,5.33333333333333,1,1.65237878705005
"105135020",320,2,"EASTERN REGION",1,"Tropic - warm / humid","Humid lowland tree crop",5.07125656932535,9.34396299875498,52.3632832974377,52.0103825156241,70.5054403538605,154.410003662109,247.099996253119,1000,36,191,56,141,10,160,0,0,0,0,0,0,0,4.0469446182251,4.0469446182251,"0.5MILE",4,"Rural",6.31824350357056,-1.02857899665833,11.1068266666667,"1",0,0,5.50979309783114,0,1,0,104.770398411322,4.65177127408096,1.39796218115099,42.0069993630302,3.76136287833143,0,21.6389759863648,14.1478507024897,0,0,17.4969997888166,69,0.0825002426477725,5,5.33333333333333,1,12.1211764705882
"105136007",323,2,"EASTERN REGION",1,"Tropic - warm / subhumid","Humid lowland tree crop",5.89310394191432,9.96454007970245,53.9692515695623,53.2483660204902,74.0094739717198,177,152.606226464906,125,34,175,43,175,22,0,0,0,0,0,0,0,0,0.819101572036743,1.4334277510643,"6MILES",2,"Urban",5.84475374221802,-1.01609063148499,11.1068266666667,"1",0,0,5.02786092054028,0,1,0,521.30286960412,6.2563311964666,-0.199547183237977,15.3478262044706,2.7940949346491,0,39.1416800398812,7.80696650383178,0,0,17.4807833055345,70,0.605188112941874,5,5.33333333333333,1,1.65237878705005
"105140002",342,2,"EASTERN REGION",1,"Tropic - warm / subhumid","Humid lowland tree crop",5.61263763088028,9.84709657274522,56.2892941586481,55.6389943095719,88.0188300003457,147.199996948242,37.0649994379678,150,18,148,26,153,4,70,0,0,0,0,0,0,0,4.0469446182251,4.0469446182251,"150M",2,"Rural",5.80805683135986,-0.649632155895233,11.1068266666667,"2",1,0,3.61267311294526,0,1,0,85.2494987073259,4.44558223588037,1.39796218115099,18.2853997227308,2.95934831857688,0,19.7632014159751,8.75774247066379,0,0,13.1560263148478,82,0.577594865296845,5,5.33333333333333,1,1.73131732998711
"105140015",343,2,"EASTERN REGION",1,"Tropic - warm / subhumid","Humid lowland tree crop",5.41710493410984,9.22399621990452,54.119870480503,53.5408910317747,58.1457277714219,146,244.16996234385,150,50,190,56,167,14,400,0,0,0,0,0,0,0,0.614326179027557,2.8668555021286,"0.35KM",5,"Rural",5.7626428604126,-0.629584074020386,11.1068266666667,"1",0,0,5.49786454978601,0,1,0,753.671283768017,6.62495630977599,-0.487229255689758,144.409092014791,4.97955109419527,0,43.8900461064407,24.7959290997013,0,0,32.9893084413409,82,0.550001617651817,5,5.33333333333333,1,1.81817647058824
"105140022",344,2,"EASTERN REGION",2,"Tropic - warm / subhumid","Humid lowland tree crop",5.53975431089132,9.66925379761284,55.967283320929,55.2740954967856,76.7938070294323,151.289993286133,1269.34929505251,150,27,182,48,185,13,150,0,0,0,0,0,0,0,0.118170782923698,0.354512348771095,"2MILES",1,"Rural",5.8122501373291,-0.651211798191071,11.1068266666667,"2",1,1,7.14625968204789,0,1,0,3740.34925608807,8.22693427002933,-2.13562438795163,459.786522430132,6.13293486075545,0,67.6824474833831,37.6128900062694,0,0,50.4552519818065,82,0.605188112941874,5,5.33333333333333,1,1.65237878705005
"105140024",345,2,"EASTERN REGION",3,"Tropic - warm / subhumid","Humid lowland tree crop",5.6458112757677,10.0340222068292,55.0389361153605,54.4491395048156,55.7569705441713,155.369995117188,123.549996306877,200,42,203,63,190,20,0,0,0,0,0,0,0,0,1.6187778711319,2.42816680669785,"1.2KM",4,"Rural",5.76632452011108,-0.680283010005951,11.1068266666667,"2",0,0,4.81664590254289,0,1,0,307.639490804124,5.72892861301951,0.481671464005146,8.23666642045846,2.22318104355125,0,32.8206230530736,4.94253395240563,0,0,12.7364454923233,82,0.605188112941874,5,5.33333333333333,1,1.65237878705005
"105140028",346,2,"EASTERN REGION",1,"Tropic - warm / subhumid","Humid lowland tree crop",6.30754669436351,11.9375727180515,56.4074901420803,55.7160092026557,83.622301170926,140.470001220703,183.127471757888,300,22,212,69,176,4,0,0,0,0,0,0,0,0,1.63820314407349,3.27640628814697,"1MILE",4,"Rural",5.77374219894409,-0.663454055786133,11.1068266666667,"2",1,0,5.21018247733423,0,1,0,292.39352990676,5.67810060008895,0.493599997321968,1.22084981171925,0.797889920707433,0,32.2408264247305,0.636628325566514,0,0,4.5304992375738,82,0.198000582354654,5,5.33333333333333,1,5.05049019607843
"105140028",347,2,"EASTERN REGION",2,"Tropic - warm / subhumid","Humid lowland tree crop",6.30754669436351,11.9375727180515,56.4074901420803,55.7160092026557,83.622301170926,140.470001220703,122.084981171925,200,41,213,70,174,4,0,0,0,0,0,0,0,0,1.63820314407349,3.27640628814697,"1MILE",3,"Rural",5.77374219894409,-0.663454055786133,11.1068266666667,"2",1,0,4.80471736922607,0,1,0,303.991603118093,5.71700007970268,0.493599997321968,1.22084981171925,0.797889920707433,0,32.6840899113205,0.636628325566514,0,0,4.56153674027836,82,0.198000582354654,5,5.33333333333333,1,5.05049019607843
"105149046",360,2,"EASTERN REGION",1,"Tropic - warm / humid","Humid lowland tree crop",5.31596697229242,9.09067995362332,52.6220127017023,52.3073001722395,75.3627034841352,173.729995727539,24.7099996253119,50,47,238,82,155,17,90,0,0,0,0,0,0,0,2.02347230911255,2.02347230911255,"2MILES",4,"Rural",6.40925979614258,-0.700068891048431,11.1068266666667,"1",0,0,3.2072080048371,0,1,0,257.972396088256,5.55285258729159,0.704815000591049,52.8793991981674,3.98674820074071,0,30.8341718561909,15.8941612161093,0,0,22.1378250613631,67,0.501469825350164,5,5.33333333333333,1,1.99413793103448
"105149122",361,2,"EASTERN REGION",1,"Tropic - warm / humid","Humid lowland tree crop",5.20371168650447,8.57803277855111,52.8273807902052,52.510412937594,53.6683164872552,171.600006103516,24.7099996253119,100,22,289,140,155,15,180,0,0,0,0,0,0,0,4.0469446182251,4.0469446182251,"1.5KM",5,"Rural",6.36223554611206,-0.705089092254639,11.1068266666667,"1",0,0,3.2072080048371,0,1,0,149.74259772939,5.00891780491832,1.39796218115099,48.1844992693581,3.895578518357,0,25.0892575764278,15.1755319926845,0,0,19.5126326010557,67,0.501469825350164,5,5.33333333333333,1,1.99413793103448
"105156008",381,2,"EASTERN REGION",1,"Tropic - warm / humid","Artisanal fishing",5.18185001391412,8.80081497339955,59.4702846983167,59.4583655564052,118.205135125368,363.260009765625,185.324994460315,300,46,206,53,201,155,200,0,1,0,0,0,0,0,1.6187778711319,7.68919479846954,"0.5KM",2,"Rural",6.55433034896851,-0.298128753900528,11.1068266666667,"2",1,0,5.22211101065105,0,1,0,312.581490656399,5.74486520528232,0.481671464005146,46.168683367296,3.85373018440493,0,33.0034762268635,14.8512363341937,0,0,22.1391604469341,7,0.358192732392974,2.86666666666667,2.86666666666667,1,2.79179310344828
"105156008",382,2,"EASTERN REGION",2,"Tropic - warm / humid","Artisanal fishing",5.18185001391412,8.80081497339955,59.4702846983167,59.4583655564052,118.205135125368,363.260009765625,148.259997751871,300,48,201,54,204,155,200,0,1,0,0,0,0,0,2.02347230911255,7.68919479846954,"1KM",2,"Rural",6.55433034896851,-0.298128753900528,11.1068266666667,"2",1,0,4.99896747406515,0,1,0,250.559396200662,5.52369600300013,0.704815000591049,46.168683367296,3.85373018440493,0,30.5112175335597,14.8512363341937,0,0,21.2868340162385,7,0.358192732392974,2.86666666666667,2.86666666666667,1,2.79179310344828
"105156008",383,2,"EASTERN REGION",3,"Tropic - warm / humid","Artisanal fishing",5.18185001391412,8.80081497339955,59.4702846983167,59.4583655564052,118.205135125368,363.260009765625,61.7749990632796,250,57,196,45,190,155,200,0,1,0,0,0,0,0,4.0469446182251,7.68919479846954,"32KM",3,"Rural",6.55433034896851,-0.298128753900528,11.1068266666667,"2",1,0,4.12349873671125,0,1,0,120.584798171522,4.79235322470215,1.39796218115099,46.168683367296,3.85373018440493,0,22.9666494303131,14.8512363341937,0,0,18.468436276365,7,0.358192732392974,2.86666666666667,2.86666666666667,1,2.79179310344828
"105156010",384,2,"EASTERN REGION",1,"Tropic - warm / humid","Artisanal fishing",6.78712096063673,15.3256909912952,58.7751845340874,59.1536823388999,113.300082615199,368.779998779297,16.4733330835412,100,116,227,81,270,83,350,0,1,0,0,0,0,0,6.07041692733765,6.07041692733765,"5KM",3,"Rural",6.5604100227356,-0.328837871551514,11.1068266666667,"2",1,0,2.80174289672893,0,1,0,114.324931599776,4.73904467124765,1.80342728925916,71.3295322517336,4.28123251397637,0,22.4585443960807,18.3289518387284,0,0,20.2889521317319,7,0.605188112941874,2.86666666666667,2.86666666666667,1,1.65237878705005
"105156011",385,2,"EASTERN REGION",1,"Tropic - warm / humid","Root and tuber crop",6.30367460264157,12.0770475006269,58.2354271213206,58.8567984264387,120.049732088519,361.329986572266,126.93492630399,300,63,223,62,197,15,100,0,1,0,0,0,0,0,2.36341571807861,3.54512357711792,"1.6KM",3,"Rural",6.54285335540771,-0.346957862377167,11.1068266666667,"2",1,0,4.84367456383414,0,1,0,230.598449452248,5.44067788384118,0.860107910822061,32.4389256110196,3.50972065884329,0,29.6009758357186,12.3181391031114,0,0,19.0952595670292,7,0.358192732392974,2.86666666666667,2.86666666666667,1,2.79179310344828
"105156011",386,2,"EASTERN REGION",2,"Tropic - warm / humid","Root and tuber crop",6.30367460264157,12.0770475006269,58.2354271213206,58.8567984264387,120.049732088519,361.329986572266,84.6232842026599,100,63,223,51,198,15,100,0,1,0,0,0,0,0,1.18170785903931,3.54512357711792,"1.6KM",2,"Rural",6.54285335540771,-0.346957862377167,11.1068266666667,"2",1,0,4.43820945572598,0,1,0,452.73457048423,6.11530601663389,0.166960730262116,32.4389256110196,3.50972065884329,0,37.3969676770787,12.3181391031114,0,0,21.4630158617286,7,0.358192732392974,2.86666666666667,2.86666666666667,1,2.79179310344828
"105156013",387,2,"EASTERN REGION",1,"Tropic - warm / humid","Root and tuber crop",8.38774173492205,19.3259222103589,56.4311826762558,56.8857797858475,109.884943478265,363.260009765625,247.100010810578,300,118,267,73,239,58,10,0,1,0,0,0,0,0,1.21408331394196,1.61877778172493,"3KILOMETRES",2,"Rural",6.52704381942749,-0.341523766517639,11.1068266666667,"2",1,0,5.50979315674437,0,1,0,574.095691783244,6.3527960928487,0.193989317911826,42.0070010644332,3.7613629178925,0,40.3580181973137,14.1478510000968,0,0,23.8951716485735,7,0.28655418591438,2.86666666666667,2.86666666666667,1,3.48974137931034
"105156016",388,2,"EASTERN REGION",1,"Tropic - warm / humid","Artisanal fishing",6.14181413085147,11.9261489174367,58.7436056018399,59.0658812282844,104.721017360392,362.049987792969,123.549996306877,50,43,280,54,180,30,190,0,1,0,0,0,0,0,0.404694467782974,0.607041701674461,"1KILOMETRE",3,"Rural",6.55473566055298,-0.323104530572891,11.1068266666667,"2",1,0,4.81664590254289,0,1,0,1376.34695885861,7.22718813704203,-0.904622897114744,362.413322500172,5.89554081599502,0,52.232248368201,34.7574015130632,0,0,42.6081826468063,7,0.605188112941874,2.86666666666667,2.86666666666667,1,1.65237878705005
"105156021",389,2,"EASTERN REGION",1,"Tropic - warm / humid","Artisanal fishing",4.84207829482765,8.36541658311883,60.5398936253068,60.8834504597378,115.158903350607,347.149993896484,1057.79112367239,1500,44,288,44,210,132,400,0,1,0,0,0,0,0,1.41804933547974,1.41804933547974,"0.5MILE",2,"Rural",6.57480955123901,-0.327638775110245,11.1068266666667,"2",1,0,6.96393816728678,0,1,0,413.243732314681,6.02403756977349,0.349282219803525,375.163251862475,5.93002322964613,0,36.2890286420425,35.1651755041427,0,0,35.7226827250178,7,0.214915639435785,2.86666666666667,2.86666666666667,1,4.65298850574713
"105156034",390,2,"EASTERN REGION",1,"Tropic - warm / humid","Artisanal fishing",7.47671117284434,15.3737282483728,57.0779383283846,57.6643839394158,119.689985431702,346.670013427734,370.649988920631,300,64,265,84,198,13,130,0,1,0,0,0,0,0,0.809388935565948,2.42816680669785,"0.8KM",2,"Rural",6.54479646682739,-0.332662582397461,11.1068266666667,"2",1,0,5.915258191211,0,1,0,754.890477435018,6.62657267572639,-0.211475716554799,58.892164906278,4.09254569366576,0,43.9114654266837,16.7489302547421,0,0,27.1195514678072,7,0.214915639435785,2.86666666666667,2.86666666666667,1,4.65298850574713
"105156041",391,2,"EASTERN REGION",2,"Tropic - warm / humid","Artisanal fishing",4.18270666885721,8.25090292564845,63.5010271982414,64.3062231508215,96.7572848817847,348.839996337891,329.466681080771,400,48,268,66,187,68,0,0,0,0,0,0,12.3550005405289,0,1.21408331394196,8.16187793016434,"80M",2,"Rural",6.59347438812256,-0.334202438592911,11.1068266666667,"2",1,0,5.79747522919616,1,0,2.51406088319038,468.666353837397,6.1498911162145,0.193989317911826,8.33141595375843,2.23338676687685,6.32050212438801,37.8211607412941,4.98801645046065,15.4612006911549,5.61487030764014,13.735085436687,7,0.358192732392974,8.95872392156863,9.33333333333333,1,2.79179310344828
"105156041",392,2,"EASTERN REGION",3,"Tropic - warm / humid","Artisanal fishing",4.18270666885721,8.25090292564845,63.5010271982414,64.3062231508215,96.7572848817847,348.839996337891,247.099992613754,800,55,269,49,164,68,0,0,0,0,0,0,0,1,3.23755574226379,8.16187793016434,"50M",2,"Rural",6.59347438812256,-0.334202438592911,11.1068266666667,"2",1,0,5.50979308310284,0,1,0,165.865870041982,5.11117944994377,1.17481864456509,8.33141595375843,2.23338676687685,0,26.1241553695275,4.98801645046065,0,0,11.4152405466373,7,0.358192732392974,2.86666666666667,2.86666666666667,1,2.79179310344828
"105156048",393,2,"EASTERN REGION",1,"Tropic - warm / humid","Artisanal fishing",3.96445029741316,7.15193854448453,62.3945450694065,62.9616736606941,108.874174680622,342.829986572266,617.749981534385,500,57,245,108,212,126,630,0,1,0,0,0,0,0,0.809388935565948,1.21408340334892,"3.2KM",2,"Rural",6.57472848892212,-0.289514780044556,11.1068266666667,"2",1,0,6.42608381497699,0,1,0,768.480977028775,6.64441580929398,-0.211475716554799,622.69198138666,6.43565662692652,0,44.1482614467958,41.4176762197032,0,0,42.7611786351381,7,0.28655418591438,2.86666666666667,2.86666666666667,1,3.48974137931034
"105156049",394,2,"EASTERN REGION",1,"Tropic - warm / humid","Artisanal fishing",2.49826129737984,4.48863646095286,61.9325842452331,61.6646602427713,92.2979306937223,342.350006103516,988.399985012474,2000,71,311,101,182,222,260,0,0,0,0,1,0,0,2.02347230911255,2.02347230911255,"0.8KM",2,"Rural",6.59775400161743,-0.283443987369537,8.4106628649635,"2",1,0,6.89608745895103,0,1,0,328.642995016648,5.79497204006481,0.704815000591049,238.204396388006,5.4773184014561,0,33.5817009451329,30.0010168709296,0,0,31.7409069909705,7,0.179096366196487,2.86666666666667,2.86666666666667,1,5.58358620689655
"105156066",395,2,"EASTERN REGION",1,"Tropic - warm / humid","Artisanal fishing",7.37456571412611,15.2563643375608,57.0609446615405,57.7954823711383,115.189077853529,433.910003662109,423.116431684171,200,54,290,88,185,64,50,0,0,0,0,0,0,0,0.472683131694794,0.472683131694794,"0.4KM",2,"Rural",6.54170846939087,-0.320831716060638,11.1068266666667,"2",1,0,6.04764739337978,0,1,0,1305.31419174567,7.17419905073713,-0.749330026831743,241.176366059977,5.48966624609339,0,51.4691320195976,30.1364354934971,0,0,39.3839583715869,7,0.358192732392974,2.86666666666667,2.86666666666667,1,2.79179310344828
"105156068",396,2,"EASTERN REGION",1,"Tropic - warm / humid","Artisanal fishing",4.27191049527211,7.38206395719252,60.6982021515376,61.1732568132934,124.23924509489,394.019989013672,1480.9075108946,350,33,290,84,187,43,80,0,1,0,0,0,0,0,0.236341565847397,4.726831138134,"200METRES",2,"Rural",6.55081653594971,-0.286030471324921,11.1068266666667,"2",1,0,7.30041036187515,0,1,0,2513.31160420397,7.82935652675433,-1.44247720739169,26.0216615329644,3.29663882334924,0,61.2988236230307,10.8678275316135,0,0,25.8105606879411,7,0.32135005134684,2.86666666666667,2.86666666666667,1,3.11187129365254
"105156068",397,2,"EASTERN REGION",2,"Tropic - warm / humid","Artisanal fishing",4.27191049527211,7.38206395719252,60.6982021515376,61.1732568132934,124.23924509489,394.019989013672,846.232863368341,200,34,291,85,188,43,80,0,1,0,0,0,0,1,0.236341565847397,4.726831138134,"5MILES",3,"Rural",6.55081653594971,-0.286030471324921,11.1068266666667,"2",1,0,6.74079457393973,0,1,0,2530.23626147134,7.83606796134232,-1.44247720739169,26.0216615329644,3.29663882334924,0,61.4039610947756,10.8678275316135,0,0,25.8326858637642,7,0.322373459153677,2.86666666666667,2.86666666666667,1,3.10199233716475
"105156068",398,2,"EASTERN REGION",3,"Tropic - warm / humid","Artisanal fishing",4.27191049527211,7.38206395719252,60.6982021515376,61.1732568132934,124.23924509489,394.019989013672,112.831053191722,400,47,326,96,208,43,80,0,1,0,0,0,0,0,3.54512333869934,4.726831138134,"5MILES",2,"Rural",6.55081653594971,-0.286030471324921,11.1068266666667,"2",1,0,4.7258915954303,0,1,0,190.966557526989,5.2520983212346,1.26557295167768,26.0216615329644,3.29663882334924,0,27.5845367759153,10.8678275316135,0,0,17.3142712298293,7,0.322373459153677,2.86666666666667,2.86666666666667,1,3.10199233716475
"105156068",399,2,"EASTERN REGION",4,"Tropic - warm / humid","Artisanal fishing",4.27191049527211,7.38206395719252,60.6982021515376,61.1732568132934,124.23924509489,394.019989013672,564.155265958609,400,47,327,95,209,43,80,0,1,0,0,0,0,0,0.709024667739868,4.726831138134,"3MILES",2,"Rural",6.55081653594971,-0.286030471324921,11.1068266666667,"2",1,0,6.3353295078644,0,1,0,956.243175799843,6.86301224869682,-0.343864960756421,26.0216615329644,3.29663882334924,0,47.1009371257625,10.8678275316135,0,0,22.6248726241753,7,0.322373459153677,2.86666666666667,2.86666666666667,1,3.10199233716475
"105156070",400,2,"EASTERN REGION",1,"Tropic - warm / humid","Root and tuber crop",6.30367460264157,12.0770475006269,58.2354271213206,58.8567984264387,121.147376992392,371.190002441406,370.649994379678,1500,64,311,105,190,195,520,0,1,0,0,0,0,0,4.0469446182251,4.0469446182251,"3MILES",2,"Rural",6.5499382019043,-0.344685405492783,11.1068266666667,"2",1,0,5.91525820593931,0,1,0,165.556997489589,5.10931553123402,1.39796218115099,176.67649732098,5.17996446598,0,26.1051051977091,26.8320318688154,0,0,26.4660728972719,7,0.429831278871569,2.86666666666667,2.86666666666667,1,2.32649425287356
"105161033",401,2,"EASTERN REGION",1,"Tropic - warm / subhumid","Humid lowland tree crop",4.36141452334582,5.83890638808803,53.174929473022,52.9350961043569,54.9801512632245,108.51000213623,211.558224734479,300,35,263,57,185,48,380,0,1,0,0,0,0,0,1.41804933547974,2.83609867095947,"0.5MILE",2,"Rural",5.89479494094849,-0.333670765161514,7.92363636363636,"1",0,0,5.35450025485268,0,1,0,380.804804522061,5.9422869197548,0.349282219803525,150.911533643928,5.02329833590904,0,35.3107738366889,25.2335261715465,0,0,29.8498799954983,9,0.28655418591438,5,5.33333333333333,1,3.48974137931034
"105162005",402,2,"EASTERN REGION",1,"Tropic - warm / subhumid","Humid lowland tree crop",6.2467604336254,11.3592022667196,56.1865805851159,56.1051613629626,104.74064324523,323.359985351562,741.299977841262,300,49,290,41,207,140,40,0,1,0,0,0,0,1,0.404694467782974,0.607041701674461,"1MILE",3,"Rural",5.87341117858887,-0.230109840631485,8.4106628649635,"2",1,0,6.60840537177095,0,1,0,1450.47695664274,7.27964771694284,-0.904622897114744,296.519991136505,5.69548141982556,0,52.9932708827911,32.4385086035781,0,0,41.4610983147235,9,0.429831278871569,5,5.33333333333333,1,2.32649425287356
"105162005",403,2,"EASTERN REGION",2,"Tropic - warm / subhumid","Humid lowland tree crop",6.2467604336254,11.3592022667196,56.1865805851159,56.1051613629626,104.74064324523,323.359985351562,741.299977841262,150,47,248,38,193,140,40,0,1,0,0,0,0,0,0.202347233891487,0.607041701674461,"1MILE",2,"Rural",5.87341117858887,-0.230109840631485,8.4106628649635,"2",1,0,6.60840537177095,0,1,0,2599.49192229669,7.8630712904124,-1.59777007767469,296.519991136505,5.69548141982556,0,61.8278901181077,32.4385086035781,0,0,44.7839764373076,9,0.214915639435785,5,5.33333333333333,1,4.65298850574713
"105162008",404,2,"EASTERN REGION",1,"Tropic - warm / subhumid","Humid lowland tree crop",5.79440881829528,9.85988993418006,56.2167447748756,55.9461024951553,100.063332998107,322.880004882812,370.649988920631,300,80,213,39,194,36,200,0,1,0,0,0,0,0,0.809388935565948,1.75475519895554,"1MILE",2,"Rural",5.86573362350464,-0.236891761422157,8.4106628649635,"2",1,0,5.915258191211,0,1,0,649.872980574173,6.47677692929251,-0.211475716554799,134.491694420094,4.90891034264843,0,41.9486393918157,24.0974007521607,0,0,31.7939172552307,9,0.429831278871569,5,5.33333333333333,1,2.32649425287356
"105162009",405,2,"EASTERN REGION",1,"Tropic - warm / subhumid","Humid lowland tree crop",6.30698772064434,11.8822364073606,57.0131261398546,56.8679344842876,98.4690301329827,326.25,494.200021621157,300,48,247,39,187,28,0,0,1,0,0,0,0,0,0.607041656970978,1.75718331336975,"1.5MILES",2,"Rural",5.88137340545654,-0.259656399488449,8.4106628649635,"2",1,0,6.20294033730432,0,1,0,858.260704215409,6.75490790440149,-0.499157862648119,15.9345924736244,2.82935842183046,0,45.6287807969457,8.00526907918297,0,0,19.1120555680075,9,0.28655418591438,5,5.33333333333333,1,3.48974137931034
